{'sample_size': 20, 'difference': 0, 'noise': 0, 'n': 4, 'shap_error': 0.22302207632341473, 'weighted_error': 615.6161147653747}
{'sample_size': 40, 'difference': 0, 'noise': 0, 'n': 4, 'shap_error': 0.1666828108766794, 'weighted_error': 460.3530646647243}
{'sample_size': 80, 'difference': 0, 'noise': 0, 'n': 4, 'shap_error': 2.078845106557717, 'weighted_error': 5729.990537945462}
{'sample_size': 160, 'difference': 0, 'noise': 0, 'n': 4, 'shap_error': 9.23213363991476, 'weighted_error': 25443.400950823452}
{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 4, 'shap_error': 50.52141821092498, 'weighted_error': 139230.59593198405}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 4, 'shap_error': 208.20586976112622, 'weighted_error': 573785.7561062835}
{'sample_size': 20, 'difference': 0, 'noise': 0, 'n': 4, 'shap_error': 0.009057262231433407, 'weighted_error': 27.164498196798483}
{'sample_size': 40, 'difference': 0, 'noise': 0, 'n': 4, 'shap_error': 0.2329943961021603, 'weighted_error': 674.0710026215643}
{'sample_size': 80, 'difference': 0, 'noise': 0, 'n': 4, 'shap_error': 1.3370607294397538, 'weighted_error': 3863.48302636928}
{'sample_size': 160, 'difference': 0, 'noise': 0, 'n': 4, 'shap_error': 10.923649102092492, 'weighted_error': 31557.094736124123}
{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 4, 'shap_error': 47.673582313366005, 'weighted_error': 137719.8259779812}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 4, 'shap_error': 204.44448541662743, 'weighted_error': 590597.586239579}
{'sample_size': 20, 'difference': 0, 'noise': 0, 'n': 4, 'shap_error': 4.1437333128278046e-10, 'weighted_error': 1.075861239546468}
{'sample_size': 40, 'difference': 0, 'noise': 0, 'n': 4, 'shap_error': 8.650651859329477e-09, 'weighted_error': 2.586878546874684}
{'sample_size': 80, 'difference': 0, 'noise': 0, 'n': 4, 'shap_error': 1.7362592952475812e-07, 'weighted_error': 32.84475966248789}
{'sample_size': 160, 'difference': 0, 'noise': 0, 'n': 4, 'shap_error': 4.462037890807247e-07, 'weighted_error': 82.83769842112646}
{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 4, 'shap_error': 2.6147776235806248e-06, 'weighted_error': 480.5626938097349}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 4, 'shap_error': 1.0738093764112813e-05, 'weighted_error': 1970.3937139401933}
{'sample_size': 20, 'difference': 0, 'noise': 0, 'n': 4, 'shap_error': 0.041240369084542844, 'weighted_error': 114.40908841144744}
{'sample_size': 40, 'difference': 0, 'noise': 0, 'n': 4, 'shap_error': 0.1832795094166043, 'weighted_error': 505.00998064441944}
{'sample_size': 80, 'difference': 0, 'noise': 0, 'n': 4, 'shap_error': 2.7202228790015783, 'weighted_error': 7481.4835989090825}
{'sample_size': 160, 'difference': 0, 'noise': 0, 'n': 4, 'shap_error': 9.50441613632474, 'weighted_error': 26137.69372741156}
{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 4, 'shap_error': 52.08543542801142, 'weighted_error': 143233.48308793714}
