{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00011792747741751268)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(2.3997817711527675e-05)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(5.684881209034073e-06)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(5.203563084502057e-07)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(1.7137443058494083e-06)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(1.4838851882433002e-06)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0007861757144111859)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00023020477069709018)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00025970728627313966)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(4.999055013021084e-05)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(4.943716840902893e-05)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0019298059531735897)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00019040789377916054)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00021843097738652976)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(7.600398585794144e-05)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(1.8881834101585392e-05)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0001638161207422777)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(2.0978866482501622e-05)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(1.365385700841042e-05)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(7.86365562709215e-06)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(2.6567911871281692e-06)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0029796926402473676)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00048162203409091327)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00014618759301551125)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(6.037956276866952e-05)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(4.637739145243915e-05)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.000151146644261515)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(8.676172227073394e-06)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(6.714352914714792e-06)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(5.456522085928332e-06)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(1.2811060279566477e-06)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0032324030851664355)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00021847912001920594)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0004377078423335916)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00015304416236771432)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(4.740010762442845e-05)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0020894875309168)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0005027285267558875)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00015600013342416969)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(6.455779479354281e-05)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(4.748571576982831e-05)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00013269171011388717)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(2.1421413168338576e-05)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(4.945883874717035e-06)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(1.8017953133644826e-06)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(4.332320241743404e-06)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.007694737132608715)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00180301105216443)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0004705013238092467)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00034776978983991233)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00017848862979462525)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.001054147709264604)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00010219521503079858)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(1.732666179078571e-05)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(8.498252194173378e-05)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(4.21369188092643e-06)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00019159189244714018)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(6.588138202413021e-05)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00010213964553192568)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(2.0384862268307262e-05)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(1.0804846989310331e-05)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00011494429545562644)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(7.0207781172734814e-06)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(1.4110008760873392e-06)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(4.197103800423597e-06)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(9.353162228778133e-07)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0009798648253895785)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0003021391432422496)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00032109303291791644)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(7.545767329281688e-05)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(1.7874149797991728e-05)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(8.969513318515691e-05)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(2.0036095940109944e-05)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(3.1357617686680756e-06)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(2.3818678349462887e-06)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(1.8182318352727378e-06)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00019485483848593073)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(4.1823368094695006e-05)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00016299120339901093)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(2.0248312413344828e-05)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(1.5099767001271397e-05)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0013746710188258415)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00017584203354041285)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0001633158797040005)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(5.665443581679783e-05)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(1.975130214467029e-05)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0011835852640055473)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00022849488969379082)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(5.631623702752463e-05)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(4.01963044224312e-05)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(1.4335098493235482e-05)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(1.3428580923621596e-05)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(2.9771158172445583e-06)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(1.6980248518680425e-06)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(1.1611780083228657e-06)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(8.81740369084866e-07)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0014634257071713958)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00033654965581553215)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0001571674806297221)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0001068370063247344)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(5.033271023704785e-05)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0009735933499654143)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00036498310575510545)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00015000071188992007)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00012949688421629664)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(2.8712428719097243e-05)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(6.006443490435105e-05)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(8.103492212095191e-06)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(2.3846212777016978e-06)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(9.626366667377567e-07)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(1.4557593634116413e-06)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00038038410157300353)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0003594122613322278)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(9.062257630356162e-05)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(1.7449913830602655e-05)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(1.0237289203375891e-05)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00032398586508327807)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(3.93458151146324e-05)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00014979812476439928)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(6.963446588734514e-06)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(5.362228697937866e-06)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.004566571379616632)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0005834996554016384)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0003601138161855479)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00018607794416362552)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(4.395789972300249e-05)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.004558366067086077)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0006927939021195642)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0003913292615175207)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0001299819215152769)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00010581662697362108)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0035867816588307493)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0022601749693015806)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0005280633115410604)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00048324040410606536)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(6.0985129507609037e-05)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0006469438293787057)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(7.231400915374151e-05)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(3.582093275453716e-05)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(8.734520698669257e-05)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(4.7664514000037584e-05)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0022796550925905353)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00020055349060145601)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00029720651680961496)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(8.361075345825223e-05)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(5.3009894628074394e-05)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00047718314082453444)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(7.040642776347287e-05)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(8.68111314016983e-05)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(5.4856322429277374e-05)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(2.012152130937825e-05)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(6.27717025102173e-06)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(1.7703615091011381e-06)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(3.370065887411557e-06)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(2.6090293260926774e-07)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(5.375323590707809e-07)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.001178359660613295)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(1.502577329574104e-05)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(2.4091061699970427e-05)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(8.636961388846531e-06)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(6.575498718758163e-06)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0032764705117968563)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0004914125728752534)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00032679103447184313)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00017240300686165223)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(8.704902636554663e-05)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0025898023885758113)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0006901635880942253)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0009620744717667492)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00014744401366187176)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0003862534046036151)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.001176964957132659)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(7.173747058832812e-05)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(6.395335036260234e-05)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(7.308962409381415e-06)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(7.912996948146383e-06)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00016611413552944382)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(8.467069738192816e-06)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(1.1544778210520401e-05)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(4.377354359311032e-06)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(2.8580407763163665e-06)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00043849219956848935)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00025592644415129817)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(3.384916973154282e-05)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(2.1553626889986304e-05)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(3.0486728704940894e-05)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.002467861264731538)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0005901356406610505)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00024344175382447295)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00021633820754850033)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(6.752718023192135e-05)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0029389357114955137)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00034379461343712035)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0001403710570364953)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00012096636558814662)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(2.0167039927747888e-05)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0009803687936510792)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(7.980713411441303e-05)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(9.17505860657465e-05)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(6.297636123144348e-05)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(3.728726841243811e-05)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(1.0449079675809701e-05)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(1.047508467304237e-06)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(1.1694381890556112e-06)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(6.523513258696645e-08)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(8.472698711584451e-08)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.005150162635957965)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0004782654232407266)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0001669884291384331)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(5.515589914929411e-05)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00011966078490840581)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.003836976075127224)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0006192341413257474)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0003035671435010762)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00017084057720092165)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(4.352991734432845e-05)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0003930346790009372)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0002779855525286125)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(9.790386211053559e-05)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(4.4944121379109273e-05)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(1.1075644698486492e-05)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0036491983087739988)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0007669573248329393)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00020936464353408778)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00022526422171545402)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(2.4325767453470445e-05)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0008247831395807647)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.0003952540997587935)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00022359544000476368)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(9.08977989167376e-05)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(4.356640566642213e-05)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(0.00024353204954616058)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(1.6053699775804845e-05)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(1.157964560744355e-05)}
{'sample_size': 4800, 'difference': -81, 'noise': 0, 'n': 60, 'shap_error': np.float64(6.427670826926234e-06)}
{'sample_size': 9600, 'difference': -41, 'noise': 0, 'n': 60, 'shap_error': np.float64(2.095214314205325e-05)}
{'sample_size': 300, 'difference': -58, 'noise': 0, 'n': 60, 'shap_error': np.float64(8.152274691115345e-05)}
{'sample_size': 1200, 'difference': -111, 'noise': 0, 'n': 60, 'shap_error': np.float64(3.415584086027967e-05)}
{'sample_size': 2400, 'difference': -101, 'noise': 0, 'n': 60, 'shap_error': np.float64(1.0297475194871796e-05)}
